f0           	 log10(rhophA) 	 log10(rhophB)
-0.26126752 	 -0.56683793 	 -0.56683756
-0.27364400 	 -0.58286348 	 -0.58286311
-0.28660676 	 -0.59943149 	 -0.59943113
-0.30018358 	 -0.61656934 	 -0.61656897
-0.31440355 	 -0.63430531 	 -0.63430495
-0.32929713 	 -0.65266979 	 -0.65266943
-0.34489623 	 -0.67169496 	 -0.67169459
-0.36123427 	 -0.69141341 	 -0.69141304
-0.37834626 	 -0.71186151 	 -0.71186115
-0.39626886 	 -0.73307660 	 -0.73307623
-0.41504048 	 -0.75509738 	 -0.75509701
-0.43470132 	 -0.77796659 	 -0.77796623
-0.45529351 	 -0.80172824 	 -0.80172787
-0.47686117 	 -0.82642909 	 -0.82642872
-0.49945051 	 -0.85211920 	 -0.85211883
-0.52310993 	 -0.87885165 	 -0.87885129
-0.54789012 	 -0.90668232 	 -0.90668195
-0.57384416 	 -0.93567183 	 -0.93567146
-0.60102768 	 -0.96588392 	 -0.96588355
-0.62949890 	 -0.99738737 	 -0.99738700
-0.65931883 	 -1.03025628 	 -1.03025591
-0.69055135 	 -1.06456944 	 -1.06456907
-0.72326339 	 -1.10041360 	 -1.10041322
-0.75752503 	 -1.13788106 	 -1.13788069
-0.79340967 	 -1.17707416 	 -1.17707378
-0.83099419 	 -1.21810370 	 -1.21810333
-0.87035914 	 -1.26109291 	 -1.26109253
-0.91158883 	 -1.30617825 	 -1.30617787
-0.95477161 	 -1.35351341 	 -1.35351303
-1.00000000 	 -1.40327180 	 -1.40327142
